Date : 2023-03-01 19:57:00
Directory : d:\flutter_projects\main\youtube\flutter-full-youtube-clone
Total : 375 files,  28594 codes, 1392 comments, 3973 blanks, all 33959 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\new\noun-home-2263849.svg                                                                   | XML        |        101 |          0 |          1 |        102 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\new\search.svg                                                                              | XML        |          1 |          0 |          0 |          1 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\new\youtube_solo_logo.svg                                                                   | XML        |         10 |          1 |          0 |         11 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\paypal-light-large.svg                                                                      | XML        |          9 |          0 |          1 |         10 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\phone.svg                                                                                   | XML        |          3 |          0 |          1 |          4 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\play.svg                                                                                    | XML        |          3 |          0 |          1 |          4 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\plus-circle.svg                                                                             | XML        |          7 |          0 |          1 |          8 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\plus.svg                                                                                    | XML        |          6 |          0 |          1 |          7 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\search.svg                                                                                  | XML        |          1 |          0 |          0 |          1 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\send.svg                                                                                    | XML        |          6 |          0 |          1 |          7 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\settings.svg                                                                                | XML        |          4 |          0 |          1 |          5 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\share-2 (1).svg                                                                             | XML        |          9 |          0 |          1 |         10 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\share-2.svg                                                                                 | XML        |          9 |          0 |          1 |         10 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\share.svg                                                                                   | XML        |          1 |          0 |          0 |          1 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\shield.svg                                                                                  | XML        |          3 |          0 |          1 |          4 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\shopping-cart.svg                                                                           | XML        |          5 |          0 |          1 |          6 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\small-close.svg                                                                             | XML        |          6 |          0 |          1 |          7 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\smartphone.svg                                                                              | XML        |          6 |          0 |          1 |          7 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\star (3).svg                                                                                | XML        |          3 |          0 |          1 |          4 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\star.svg                                                                                    | XML        |          3 |          0 |          1 |          4 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\star_2.svg                                                                                  | XML        |          1 |          0 |          0 |          1 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\star_full.svg                                                                               | XML        |          1 |          0 |          0 |          1 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\trash-2.svg                                                                                 | XML        |          8 |          0 |          1 |          9 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\upload.svg                                                                                  | XML        |          7 |          0 |          1 |          8 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\user.svg                                                                                    | XML        |          6 |          0 |          1 |          7 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\visa-light-large.svg                                                                        | XML        |          4 |          0 |          1 |          5 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\zap-off.svg                                                                                 | XML        |          8 |          0 |          1 |          9 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\zap-small.svg                                                                               | XML        |          3 |          0 |          1 |          4 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\assets\icons\zap.svg                                                                                     | XML        |          3 |          0 |          1 |          4 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\ios\Runner\AppDelegate.swift                                                                             | Swift      |         12 |          0 |          2 |         14 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\ios\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json                                              | JSON       |        122 |          0 |          1 |        123 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\ios\Runner\Assets.xcassets\LaunchImage.imageset\Contents.json                                            | JSON       |         23 |          0 |          1 |         24 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\ios\Runner\Assets.xcassets\LaunchImage.imageset\README.md                                                | Markdown   |          3 |          0 |          2 |          5 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\ios\Runner\Base.lproj\LaunchScreen.storyboard                                                            | XML        |         36 |          1 |          1 |         38 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\ios\Runner\Base.lproj\Main.storyboard                                                                    | XML        |         25 |          1 |          1 |         27 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\ios\Runner\Runner-Bridging-Header.h                                                                      | C++        |          1 |          0 |          1 |          2 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\config\routes\route_app.dart                                                                         | Dart       |         22 |          2 |          6 |         30 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\config\themes\app_theme.dart                                                                         | Dart       |        158 |          0 |          8 |        166 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\config\themes\theme_service.dart                                                                     | Dart       |         15 |          0 |          5 |         20 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\functions\api_result.dart                                                                       | Dart       |          9 |          0 |          4 |         13 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\functions\api_result.freezed.dart                                                               | Dart       |        282 |         18 |         45 |        345 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\functions\error_model.dart                                                                      | Dart       |         11 |          0 |          6 |         17 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\functions\error_model.g.dart                                                                    | Dart       |         10 |          4 |          5 |         19 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\functions\network_exception_model.dart                                                          | Dart       |          6 |          0 |          3 |          9 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\functions\network_exceptions.dart                                                               | Dart       |        139 |          0 |         25 |        164 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\functions\network_exceptions.freezed.dart                                                       | Dart       |      3,519 |         66 |        277 |      3,862 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\functions\reformat\date_reformat.dart                                                           | Dart       |         63 |          0 |          8 |         71 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\functions\reformat\views_reformat.dart                                                          | Dart       |         62 |          0 |         10 |         72 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\functions\toast_show.dart                                                                       | Dart       |         34 |          0 |          5 |         39 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\resources\assets_manager.dart                                                                   | Dart       |         97 |          0 |         22 |        119 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\resources\color_manager.dart                                                                    | Dart       |         79 |          1 |         19 |         99 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\resources\font_manager.dart                                                                     | Dart       |         34 |          0 |         11 |         45 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\resources\strings_manager.dart                                                                  | Dart       |        141 |          1 |         42 |        184 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\resources\styles_manager.dart                                                                   | Dart       |         51 |          0 |          8 |         59 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\resources\values_manager.dart                                                                   | Dart       |         65 |          0 |          7 |         72 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\translations\app_lang.dart                                                                      | Dart       |         34 |          0 |          7 |         41 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\translations\langs\ar.dart                                                                      | Dart       |        135 |          0 |          1 |        136 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\translations\langs\en.dart                                                                      | Dart       |        140 |          1 |          2 |        143 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\translations\local_storage\local_storage.dart                                                   | Dart       |          9 |          0 |          3 |         12 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\translations\translations.dart                                                                  | Dart       |          7 |          0 |          2 |          9 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\use_case\use_case.dart                                                                          | Dart       |          6 |          0 |          1 |          7 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\utility\constants.dart                                                                          | Dart       |          4 |          0 |          0 |          4 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\core\utility\injector.dart                                                                           | Dart       |        218 |         10 |         44 |        272 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\local\channnel\implements\cache_channel_apis_impl.dart                             | Dart       |         19 |          0 |          7 |         26 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\local\channnel\implements\cache_channel_playlist_apis_impl.dart                    | Dart       |         18 |          0 |          5 |         23 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\local\channnel\implements\cache_channel_videos_apis_impl.dart                      | Dart       |        109 |          0 |         19 |        128 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\local\channnel\interfaces\cache_channel_apis.dart                                  | Dart       |          8 |          0 |          3 |         11 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\local\channnel\interfaces\cache_channel_playlist_apis.dart                         | Dart       |          9 |          0 |          2 |         11 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\local\channnel\interfaces\cache_channel_videos_apis.dart                           | Dart       |         28 |          0 |          6 |         34 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\local\videos\implements\cache_videos_apis_impl.dart                                | Dart       |         59 |          0 |         12 |         71 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\local\videos\interfaces\cache_videos_apis.dart                                     | Dart       |         16 |          0 |          6 |         22 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\remote\api\channel\channel_apis.dart                                               | Dart       |         31 |          7 |          6 |         44 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\remote\api\channel\channel_apis.g.dart                                             | Dart       |        130 |          5 |         12 |        147 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\remote\api\channel\channel_playlist\channel_playlist_apis.dart                     | Dart       |         21 |          0 |          4 |         25 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\remote\api\channel\channel_playlist\channel_playlist_apis.g.dart                   | Dart       |         79 |          5 |         10 |         94 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\remote\api\channel\channel_videos\channel_videos_apis.dart                         | Dart       |         22 |          0 |          3 |         25 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\remote\api\channel\channel_videos\channel_videos_apis.g.dart                       | Dart       |         83 |          5 |         10 |         98 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\remote\api\search\auto_complete_search\auto_complete_text_apis.dart                | Dart       |         19 |          0 |          7 |         26 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\remote\api\search\search_apis.dart                                                 | Dart       |         20 |          0 |          4 |         24 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\remote\api\search\search_apis.g.dart                                               | Dart       |         79 |          5 |         10 |         94 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\remote\api\single_video\commet\comment_apis.dart                                   | Dart       |         32 |          1 |          6 |         39 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\remote\api\single_video\commet\comment_apis.g.dart                                 | Dart       |        136 |          5 |         12 |        153 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\remote\api\single_video\single_video_apis.dart                                     | Dart       |         27 |          7 |          8 |         42 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\remote\api\single_video\single_video_apis.g.dart                                   | Dart       |        108 |          5 |         11 |        124 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\remote\api\videos\videos_apis.dart                                                 | Dart       |         33 |          1 |          6 |         40 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\data_sources\remote\api\videos\videos_apis.g.dart                                               | Dart       |        123 |          5 |         12 |        140 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\channel_details\channel_details.dart                                                     | Dart       |         80 |          0 |         20 |        100 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\channel_details\channel_details.g.dart                                                   | Dart       |         60 |          4 |          9 |         73 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\channel_details\channel_sub_details\channel_sub_details_extension.dart                   | Dart       |         22 |          1 |          6 |         29 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\channel_details\my_subscriptions\my_subscription_item_extension.dart                     | Dart       |         13 |          0 |          3 |         16 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\channel_details\my_subscriptions\my_subscriptions_details.dart                           | Dart       |         47 |          0 |         14 |         61 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\channel_details\my_subscriptions\my_subscriptions_details.g.dart                         | Dart       |         42 |          4 |          7 |         53 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\channel_details\playlists\playlist_videos.dart                                           | Dart       |         56 |          0 |         14 |         70 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\channel_details\playlists\playlist_videos.g.dart                                         | Dart       |         51 |          4 |          7 |         62 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\channel_details\playlists\playlists.dart                                                 | Dart       |         28 |          0 |         11 |         39 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\channel_details\playlists\playlists.g.dart                                               | Dart       |         27 |          4 |          6 |         37 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\channel_details\subscribe_request_body.dart                                              | Dart       |         12 |          0 |          1 |         13 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\comment_details\comment_body\comment_body.dart                                           | Dart       |         23 |          0 |         10 |         33 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\comment_details\comment_body\comment_body.g.dart                                         | Dart       |         21 |          4 |          7 |         32 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\comment_details\comment_details.dart                                                     | Dart       |         45 |          0 |         13 |         58 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\comment_details\comment_details.g.dart                                                   | Dart       |         39 |          4 |          7 |         50 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\comment_details\comment_details_extension.dart                                           | Dart       |         17 |          0 |          3 |         20 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\comment_details\common\comment_snippet.dart                                              | Dart       |          0 |          0 |          1 |          1 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\common\base_comment_snippet\author_channel_id.dart                                       | Dart       |          9 |          0 |          5 |         14 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\common\base_comment_snippet\author_channel_id.g.dart                                     | Dart       |          5 |          4 |          4 |         13 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\common\base_comment_snippet\sub_comment_snippet.dart                                     | Dart       |         33 |          0 |          5 |         38 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\common\base_comment_snippet\sub_comment_snippet.g.dart                                   | Dart       |         19 |          4 |          4 |         27 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\common\base_snippet\base_snippet.dart                                                    | Dart       |         21 |          0 |          6 |         27 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\common\base_snippet\base_snippet.g.dart                                                  | Dart       |         13 |          4 |          4 |         21 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\common\page_info\page_info.dart                                                          | Dart       |         10 |          0 |          5 |         15 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\common\page_info\page_info.g.dart                                                        | Dart       |          5 |          4 |          4 |         13 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\common\thumbnail_details\high_thumbnail_details.dart                                     | Dart       |         11 |          0 |          5 |         16 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\common\thumbnail_details\high_thumbnail_details.g.dart                                   | Dart       |         10 |          4 |          4 |         18 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\common\thumbnail_details\max_thumbnail_details.dart                                      | Dart       |         16 |          0 |          6 |         22 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\common\thumbnail_details\max_thumbnail_details.g.dart                                    | Dart       |         20 |          4 |          4 |         28 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\common\thumbnail_details\thumbnail_details.dart                                          | Dart       |         11 |          0 |          6 |         17 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\common\thumbnail_details\thumbnail_details.g.dart                                        | Dart       |          7 |          4 |          4 |         15 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\common\videos_ids\videos_ids.dart                                                        | Dart       |         29 |          0 |         11 |         40 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\common\videos_ids\videos_ids.g.dart                                                      | Dart       |         24 |          4 |          6 |         34 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\rating_details\rating_details.dart                                                       | Dart       |          7 |          0 |          5 |         12 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\reply_details\reply_details.dart                                                         | Dart       |         37 |          0 |         15 |         52 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\reply_details\reply_details.g.dart                                                       | Dart       |         31 |          4 |          7 |         42 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\searched_video_details\searched_video_details.dart                                       | Dart       |         61 |          0 |         15 |         76 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\searched_video_details\searched_video_details.g.dart                                     | Dart       |         45 |          4 |          7 |         56 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\searched_video_details\searched_video_extension.dart                                     | Dart       |          0 |          0 |          1 |          1 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\suggestion_texts\suggestion_texts.dart                                                   | Dart       |          6 |          0 |          3 |          9 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\videos_details\video_details_extension.dart                                              | Dart       |         45 |          1 |          5 |         51 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\videos_details\videos_details.dart                                                       | Dart       |         99 |          0 |         18 |        117 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\models\videos_details\videos_details.g.dart                                                     | Dart       |         53 |          4 |          8 |         65 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\repositories_impl\channel\channel_details_repo_impl.dart                                        | Dart       |         82 |          2 |         13 |         97 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\repositories_impl\channel\channel_playlist_repo_impl.dart                                       | Dart       |         45 |          2 |         10 |         57 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\repositories_impl\channel\channel_videos_repo_impl.dart                                         | Dart       |        139 |          8 |         33 |        180 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\repositories_impl\search_details_repo_impl.dart                                                 | Dart       |         52 |          0 |         12 |         64 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\repositories_impl\single_video_details\single_video_details_repo_impl.dart                      | Dart       |         52 |          0 |         11 |         63 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\repositories_impl\single_video_details\video_comment_details_repo_impl.dart                     | Dart       |         43 |          0 |          7 |         50 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\data\repositories_impl\videos_details_repo_impl.dart                                                 | Dart       |        101 |          0 |         25 |        126 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\entities\cache_items\cached_item.dart                                                         | Dart       |          4 |          0 |          3 |          7 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\entities\enums\cach_option.dart                                                               | Dart       |          0 |          1 |          1 |          2 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\entities\parameters\channel_details_use_case_parameters.dart                                  | Dart       |          4 |          0 |          1 |          5 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\entities\parameters\video_details_use_case_parameter.dart                                     | Dart       |          4 |          0 |          2 |          6 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\repositories\channel\channel_details_repository.dart                                          | Dart       |         14 |          0 |          3 |         17 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\repositories\channel\channel_playlist_repository.dart                                         | Dart       |         10 |          0 |          4 |         14 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\repositories\channel\channel_videos_repository.dart                                           | Dart       |         30 |          0 |          5 |         35 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\repositories\search_details_repository.dart                                                   | Dart       |         10 |          0 |          2 |         12 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\repositories\video_comment_details\single_video_details_repository.dart                       | Dart       |          8 |          0 |          2 |         10 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\repositories\video_comment_details\video_comment_details_repositroy.dart                      | Dart       |          9 |          0 |          2 |         11 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\repositories\videos_details_repository.dart                                                   | Dart       |         14 |          0 |          4 |         18 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\channel_details\channel_sub_details_use_case.dart                                   | Dart       |         18 |          0 |          3 |         21 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\channel_details\channel_videos\channel_popular_videos_use_case.dart                 | Dart       |         17 |          0 |          4 |         21 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\channel_details\channel_videos\channel_short_poupal_videos_use_case.dart            | Dart       |         17 |          0 |          4 |         21 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\channel_details\channel_videos\channel_short_videos_use_case.dart                   | Dart       |         17 |          0 |          4 |         21 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\channel_details\channel_videos\channel_videos_use_case.dart                         | Dart       |         17 |          0 |          4 |         21 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\channel_details\delete_subscription_use_case.dart                                   | Dart       |         15 |          0 |          4 |         19 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\channel_details\get_videos_of_those_channels_use_case.dart                          | Dart       |         22 |          0 |          6 |         28 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\channel_details\my_subscriptions_channels_use_case.dart                             | Dart       |         12 |          0 |          4 |         16 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\channel_details\playlist\channel_playlist_items_use_case.dart                       | Dart       |         21 |          0 |          6 |         27 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\channel_details\playlist\channel_playlists_use_case.dart                            | Dart       |         16 |          0 |          4 |         20 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\channel_details\subscribe_to_channel_use_case.dart                                  | Dart       |         15 |          0 |          4 |         19 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\search_details\related_videos_to_this_video_use_case.dart                           | Dart       |         20 |          0 |          5 |         25 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\search_details\search_for_this_sentence_use_case.dart                               | Dart       |         20 |          0 |          5 |         25 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\search_details\suggestion_search_texts_use_case.dart                                | Dart       |         20 |          0 |          5 |         25 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\single_video\comment\get_all_comments_use_case.dart                                 | Dart       |         16 |          0 |          4 |         20 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\single_video\comment\get_all_replies_use_case.dart                                  | Dart       |         19 |          0 |          6 |         25 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\single_video\comment\get_first_comment_use_case.dart                                | Dart       |         16 |          0 |          4 |         20 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\single_video\get_video_details_use_case.dart                                        | Dart       |         16 |          0 |          4 |         20 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\single_video\get_video_rating_use_case.dart                                         | Dart       |         19 |          0 |          6 |         25 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\single_video\rate_video_use_case.dart                                               | Dart       |         17 |          7 |          7 |         31 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\videos_details\all_short_videos_use_case.dart                                       | Dart       |         12 |          0 |          4 |         16 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\videos_details\all_videos_use_case.dart                                             | Dart       |         13 |          0 |          4 |         17 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\domain\use_cases\videos_details\most_popular_videos_use_case.dart                                    | Dart       |         19 |          0 |          6 |         25 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\common_widgets\circular_profile_image.dart                                              | Dart       |         57 |          0 |          8 |         65 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\common_widgets\custom_circle_progress.dart                                              | Dart       |         29 |          0 |          5 |         34 |
| d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\common_widgets\custom_network_display.dart                                              | Dart       |         40 |          0 |          6 |         46 |
